CatNum	LaunYr	LaunNum	Source	Inc
9502	1976	106	CIS	62.8
9501	1976	106	CIS	62.8
9500	1976	106	CIS	62.8
9499	1976	106	CIS	62.8
9498	1976	101	US	28.6
9497	1976	105	CIS	62.8
9496	1976	105	CIS	62.8
9495	1976	105	CIS	69
9494	1976	104	CIS	64.9
9493	1976	101	US	28.6
9492	1976	99	CIS	65
9491	1976	99	CIS	65
9490	1976	37	CIS	65.8
9489	1976	37	CIS	65.8
9488	1976	37	CIS	65.8
9487	1976	37	CIS	65.8
9486	1976	103	CIS	64.7
9485	1976	37	CIS	65.8
9484	1976	91	US	ELEMENTS
9483	1976	91	US	ELEMENTS
9482	1976	102	CIS	81.3
9481	1976	102	CIS	81.2
9480	1976	100	CIS	51.6
9479	1976	101	US	28.6
9478	1976	101	US	13.3
9477	1976	100	CIS	51.6
9476	1976	37	CIS	65.9
9475	1976	37	CIS	65.8
9474	1976	91	US	98.7
9473	1976	99	CIS	65
9472	1976	99	CIS	65
9471	1976	99	CIS	65
9470	1976	97	CIS	62.8
9451	1976	97	CIS	62.8
9450	1976	97	CIS	62.8
9449	1976	97	CIS	62.8
9448	1976	96	CIS	65
9447	1976	96	CIS	65
9446	1976	95	CIS	72.9
9445	1976	95	CIS	72.9
9444	1976	98	CIS	74
9443	1976	98	CIS	74
9442	1976	97	CIS	62.8
9441	1976	92	CIS	46.6
9440	1976	92	CIS	46.6
9439	1976	97	CIS	62.8
9438	1976	37	CIS	65.8
9437	1976	96	CIS	65
9436	1976	96	CIS	65
9435	1976	96	CIS	65
9434	1976	95	CIS	72.9
9433	1976	95	CIS	72.9
9432	1976	37	CIS	65.8
9431	1976	37	CIS	65.9
9430	1976	37	CIS	65.8
9429	1976	37	CIS	65.8
9428	1976	37	CIS	65.7
9427	1976	94	US	96.3
9426	1976	94	US	96.4
9425	1976	93	CIS	INITIAL
9424	1976	93	CIS	64.8
9423	1976	90	CIS	81.3
9422	1976	90	CIS	81.3
9421	1976	93	CIS	64.8
9420	1976	91	US	ELEMENTS
9419	1976	91	US	ELEMENTS
9418	1976	92	CIS	51.5
9417	1976	92	CIS	51.5
9416	1976	92	CIS	13.4
9415	1976	91	US	ELEMENTS
9414	1976	86	CIS	64.9
9413	1976	86	CIS	65
9412	1976	86	CIS	65
9411	1976	21	CIS	62.9
9410	1976	89	US	90.4
9409	1976	89	US	90.2
9407	1976	83	CIS	71.1
9406	1976	90	CIS	81.3
9405	1976	90	CIS	81.3
9404	1976	89	US	90.3
9403	1976	89	US	89.2
9402	1976	88	CIS	62.8
9400	1976	88	CIS	62.7
9399	1976	88	CIS	62.8
9398	1976	88	CIS	62.8
9397	1976	37	CIS	65.8
9396	1976	37	CIS	65.8
9395	1976	87	PRC	69.1
9394	1976	87	PRC	69.1
9393	1976	86	CIS	65.1
9392	1976	86	CIS	65
9391	1976	86	CIS	65
9390	1976	85	CIS	81.1
9389	1976	85	CIS	81.2
9388	1976	84	CIS	70.9
9387	1976	84	CIS	70.9
9386	1976	57	CIS	51.6
9385	1976	57	CIS	51.6
9384	1976	81	CIS	N/A
9383	1976	83	CIS	70.9
9382	1976	83	CIS	70.9
9381	1976	72	CIS	67.2
9380	1976	72	CIS	67.2
9379	1976	72	CIS	67
9378	1976	72	CIS	67.1
9377	1976	79	CIS	62.8
9376	1976	79	CIS	62.8
9375	1976	82	CIS	62.5
9374	1976	82	CIS	62.8
9373	1976	72	CIS	67.1
9372	1976	72	CIS	67.2
9371	1976	72	CIS	67
9370	1976	72	CIS	67.2
9369	1976	72	CIS	67.2
9368	1976	72	CIS	67.1
9367	1976	72	CIS	67.1
9366	1976	72	CIS	67.1
9365	1976	72	CIS	67.1
9364	1976	72	CIS	67.3
9363	1976	72	CIS	67.2
9362	1976	72	CIS	67.2
9361	1976	72	CIS	67.1
9360	1976	72	CIS	67.1
9359	1976	72	CIS	67.1
9358	1976	72	CIS	67
9357	1976	72	CIS	67.1
9356	1976	72	CIS	67.3
9355	1976	72	CIS	67.1
9354	1976	72	CIS	67.2
9353	1976	72	CIS	67.1
9352	1976	72	CIS	67.2
9351	1976	72	CIS	67.3
9350	1976	72	CIS	67.1
9349	1976	72	CIS	67
9348	1976	72	CIS	INITIAL
9347	1976	72	CIS	67.1
9346	1976	72	CIS	67
9345	1976	72	CIS	67.2
9344	1976	72	CIS	67.1
9343	1976	72	CIS	67.1
9342	1976	72	CIS	67.2
9341	1976	72	CIS	67.1
9340	1976	72	CIS	67.2
9339	1976	72	CIS	67.2
9338	1976	72	CIS	67
9337	1976	72	CIS	67.2
9336	1976	72	CIS	67.1
9335	1976	72	CIS	67.2
9334	1976	72	CIS	67.1
9333	1976	72	CIS	67.2
9332	1976	72	CIS	67.1
9331	1976	72	CIS	67.3
9329	1976	73	US	21.6
9328	1976	82	CIS	62.8
9281	1976	82	CIS	62.8
9280	1976	82	CIS	62.8
9278	1976	81	CIS	51.5
9277	1976	57	CIS	51.5
9276	1976	57	CIS	51.6
9275	1976	57	CIS	51.6
9274	1976	81	CIS	51.5
9273	1976	81	CIS	51.5
9272	1976	81	CIS	IMPACT
9271	1976	80	US	ELEMENTS
9270	1976	80	US	ELEMENTS
9269	1976	74	CIS	62.6
9268	1976	75	CIS	74
9267	1976	75	CIS	74
9266	1976	72	CIS	67.1
9265	1976	72	CIS	67
9264	1976	72	CIS	67.1
9263	1976	72	CIS	67.3
9262	1976	72	CIS	66.9
9261	1976	72	CIS	67.2
9260	1976	72	CIS	67.3
9259	1976	72	CIS	67.3
9258	1976	72	CIS	67.2
9257	1976	72	CIS	67.3
9256	1976	72	CIS	67.2
9255	1976	72	CIS	67.1
9254	1976	72	CIS	67
9253	1976	72	CIS	67
9252	1976	72	CIS	67.3
9251	1976	72	CIS	67.2
9250	1976	72	CIS	67.2
9249	1976	72	CIS	67.2
9248	1976	72	CIS	67.4
9247	1976	72	CIS	67
9246	1976	72	CIS	67.1
9245	1976	72	CIS	67.3
9244	1976	72	CIS	67.1
9243	1976	72	CIS	67.1
9242	1976	72	CIS	67.2
9241	1976	72	CIS	67.1
9240	1976	72	CIS	67.1
9239	1976	72	CIS	67.3
9238	1976	72	CIS	67.1
9237	1976	72	CIS	67.1
9236	1976	72	CIS	67.2
9235	1976	72	CIS	67.3
9234	1976	72	CIS	67.1
9233	1976	72	CIS	67.2
9232	1976	72	CIS	67.2
9231	1976	72	CIS	67.1
9230	1976	72	CIS	67.1
9229	1976	72	CIS	67.1
9228	1976	72	CIS	67.1
9227	1976	72	CIS	67.4
9226	1976	72	CIS	67.2
9225	1976	72	CIS	67.2
9224	1976	72	CIS	67.1
9223	1976	72	CIS	67.1
9222	1976	72	CIS	67.1
9221	1976	72	CIS	67
9220	1976	72	CIS	67
9219	1976	72	CIS	67.2
9218	1976	72	CIS	67.2
9217	1976	72	CIS	67.2
9216	1976	79	CIS	62.6
9215	1976	79	CIS	62.8
9214	1976	79	CIS	62.8
9213	1976	72	CIS	67.1
9212	1976	72	CIS	67.1
9211	1976	72	CIS	67.3
9210	1976	72	CIS	67.1
9209	1976	72	CIS	67.2
9208	1976	72	CIS	67.1
9207	1976	72	CIS	67.2
9206	1976	72	CIS	67.2
9205	1976	72	CIS	67.4
9204	1976	72	CIS	67.1
9203	1976	72	CIS	67.2
9202	1976	72	CIS	67.2
9201	1976	72	CIS	67
9200	1976	72	CIS	67.1
9199	1976	72	CIS	67.1
9198	1976	72	CIS	67.1
9197	1976	72	CIS	67.1
9196	1976	72	CIS	67
9195	1976	72	CIS	67.2
9194	1976	72	CIS	67
9193	1976	72	CIS	67.2
9192	1976	72	CIS	67
9191	1976	72	CIS	67.2
9190	1976	72	CIS	67.1
9189	1976	72	CIS	67.3
9188	1976	72	CIS	67.1
9187	1976	72	CIS	67.2
9186	1976	72	CIS	67.1
9185	1976	72	CIS	67.1
9184	1976	72	CIS	67.1
9183	1976	72	CIS	67
9182	1976	72	CIS	67.1
9181	1976	72	CIS	67.1
9180	1976	72	CIS	67.2
9179	1976	72	CIS	67.1
9178	1976	72	CIS	67.2
9177	1976	72	CIS	67
9176	1976	72	CIS	67.1
9175	1976	72	CIS	67.1
9174	1976	72	CIS	67.1
9173	1976	72	CIS	67.2
9172	1976	72	CIS	67.3
9171	1976	72	CIS	67
9170	1976	72	CIS	67
9169	1976	72	CIS	67
9168	1976	72	CIS	67.1
9167	1976	72	CIS	67.2
9166	1976	72	CIS	67.3
9165	1976	72	CIS	67.1
9164	1976	72	CIS	67.2
9163	1976	72	CIS	67
9162	1976	72	CIS	67.3
9161	1976	72	CIS	67.1
9160	1976	72	CIS	67.1
9159	1976	72	CIS	67.1
9158	1976	72	CIS	67
9157	1976	72	CIS	67.2
9156	1976	72	CIS	67.1
9155	1976	72	CIS	67
9154	1976	72	CIS	67.1
9153	1976	72	CIS	67.1
9152	1976	72	CIS	67
9151	1976	72	CIS	67.2
9150	1976	72	CIS	67.1
9149	1976	72	CIS	67.2
9148	1976	72	CIS	67.1
9147	1976	72	CIS	INITIAL
9146	1976	72	CIS	67.1
9145	1976	72	CIS	67
9144	1976	72	CIS	67.2
9143	1976	72	CIS	67.3
9142	1976	72	CIS	67.2
9141	1976	72	CIS	67.3
9140	1976	72	CIS	67.2
9139	1976	72	CIS	67.1
9138	1976	72	CIS	67.1
9137	1976	72	CIS	67
9136	1976	72	CIS	67.3
9135	1976	72	CIS	67.1
9134	1976	72	CIS	67
9133	1976	72	CIS	67.3
9132	1976	72	CIS	67.1
9131	1976	72	CIS	66.9
9130	1976	72	CIS	67.2
9129	1976	72	CIS	67.1
9128	1976	72	CIS	67.2
9127	1976	72	CIS	67.2
9126	1976	72	CIS	67.2
9125	1976	72	CIS	67.2
9124	1976	72	CIS	67.2
9123	1976	72	CIS	67.2
9122	1976	72	CIS	67.1
9121	1976	72	CIS	67
9120	1976	72	CIS	67.1
9119	1976	72	CIS	67.3
9118	1976	72	CIS	67.2
9117	1976	72	CIS	67.1
9116	1976	72	CIS	67.2
9115	1976	72	CIS	67.1
9114	1976	72	CIS	67.1
9113	1976	72	CIS	67.3
9112	1976	72	CIS	67
9111	1976	72	CIS	67.1
9110	1976	72	CIS	67.3
9109	1976	72	CIS	67.3
9108	1976	72	CIS	67.1
9107	1976	72	CIS	67
9106	1976	72	CIS	67.1
9105	1976	72	CIS	67.1
9104	1976	72	CIS	67.2
9103	1976	72	CIS	67.3
9102	1976	72	CIS	67.2
9101	1976	72	CIS	67.2
9100	1976	72	CIS	67.2
9099	1976	72	CIS	67.2
9098	1976	72	CIS	67.2
9097	1976	72	CIS	67.2
9096	1976	72	CIS	67
9095	1976	72	CIS	67
9094	1976	72	CIS	67.2
9093	1976	72	CIS	67.2
9092	1976	72	CIS	67.1
9091	1976	72	CIS	67.4
9090	1976	72	CIS	67
9089	1976	72	CIS	67.3
9088	1976	72	CIS	67.3
9087	1976	72	CIS	67.2
9086	1976	72	CIS	67.1
9085	1976	72	CIS	67.1
9084	1976	72	CIS	67.2
9083	1976	72	CIS	67.3
9082	1976	72	CIS	67.2
9081	1976	72	CIS	67.1
9080	1976	72	CIS	67.1
9079	1976	72	CIS	67.2
9078	1976	72	CIS	67.2
9077	1976	72	CIS	67.2
9076	1976	72	CIS	67.1
9075	1976	72	CIS	67.1
9074	1976	72	CIS	67.1
9073	1976	72	CIS	67.2
9072	1976	72	CIS	67.2
9071	1976	72	CIS	67.3
9070	1976	72	CIS	67.3
9069	1976	72	CIS	67.3
9068	1976	72	CIS	67.3
9067	1976	72	CIS	67.1
9066	1976	72	CIS	67.2
9065	1976	72	CIS	67.3
9064	1976	72	CIS	67.1
9063	1976	77	US	101.5
9062	1976	78	CIS	82.9
9061	1976	78	CIS	82.9
9060	1976	57	CIS	51.6
9059	1976	57	CIS	51.6
9058	1976	75	CIS	74
9057	1976	77	US	101.8
9056	1976	76	CIS	50.5
9055	1976	76	CIS	50.5
9054	1976	75	CIS	74
9053	1976	75	CIS	74
9052	1976	74	CIS	62.9
9051	1976	74	CIS	62.9
9050	1976	74	CIS	62.9
9049	1976	74	CIS	63.4
9048	1976	72	CIS	67.1
9047	1976	73	US	14.7
9046	1976	72	CIS	67.2
9045	1976	71	CIS	65.1
9044	1976	70	CIS	83
9043	1976	71	CIS	65.1
9025	1976	70	CIS	83
9023	1976	69	CIS	74
9022	1976	69	CIS	74
9021	1976	68	CIS	72.8
9020	1976	68	CIS	72.9
9019	1976	68	CIS	72.9
9018	1976	60	CIS	65
9017	1976	66	US	24.4
9016	1976	67	CIS	65.9
9015	1976	60	CIS	65
9014	1976	60	CIS	65
9013	1976	67	CIS	65.9
9012	1976	66	US	28.7
9011	1976	67	CIS	65.8
9010	1976	65	US	97
9009	1976	66	INDO	14.6
9008	1976	65	US	ELEMENTS
9007	1976	65	US	ELEMENTS
9006	1976	65	US	96.9
8935	1976	64	CIS	51.6
8934	1976	64	CIS	51.6
8933	1976	63	CIS	65
8932	1976	63	CIS	65.1
8931	1976	62	CIS	62.7
8930	1976	62	CIS	62.9
8929	1976	62	CIS	62.8
8928	1976	62	CIS	62.8
8927	1976	62	CIS	62.7
8926	1976	55	CIS	62.8
8925	1976	60	CIS	65
8924	1976	61	CIS	74.1
8923	1976	61	CIS	74
8922	1976	60	CIS	65
8921	1976	55	CIS	62.9
8920	1976	55	CIS	62.8
8919	1976	59	US	ELEMENTS
8918	1976	59	US	ELEMENTS
8917	1976	59	US	28.8
8916	1976	59	US	ELEMENTS
8915	1976	58	CIS	81.4
8914	1976	58	CIS	81.4
8913	1976	57	CIS	51.6
8912	1976	57	CIS	51.6
8911	1976	57	CIS	51.6
8910	1976	53	US	25.6
8907	1976	52	CIS	71.3
8906	1976	52	CIS	71.4
8905	1976	52	CIS	71.4
8904	1976	56	CIS	74
8903	1976	56	CIS	74
8902	1976	53	US	28.6
8901	1976	55	CIS	63.1
8900	1976	55	CIS	62.8
8899	1976	55	CIS	62.8
8898	1976	55	CIS	62.8
8897	1976	54	CIS	74
8896	1976	54	CIS	74
8895	1976	54	CIS	74
8894	1976	54	CIS	74
8893	1976	54	CIS	74
8892	1976	54	CIS	74
8891	1976	54	CIS	74
8890	1976	54	CIS	74
8889	1976	54	CIS	74
8888	1976	53	US	28.6
8887	1976	53	US	28.6
8886	1976	37	CIS	65.8
8885	1976	37	CIS	65.8
8884	1976	38	US	ELEMENTS
8883	1976	53	US	28.5
8882	1976	53	US	15.7
8881	1976	52	CIS	71.4
8880	1976	52	CIS	71.3
8879	1976	48	CIS	72.8
8878	1976	52	CIS	71.4
8877	1976	52	CIS	71.4
8876	1976	48	CIS	72.8
8875	1976	48	CIS	72.8
8874	1976	51	CIS	83
8873	1976	51	CIS	83
8872	1976	50	US	ELEMENTS
8871	1976	50	US	ELEMENTS
8870	1976	46	CIS	81.3
8869	1976	46	CIS	81.3
8868	1976	47	US	100
8867	1976	47	US	99.3
8866	1976	49	CIS	74
8865	1976	49	CIS	74
8864	1976	48	CIS	72.8
8863	1976	48	CIS	72.8
8862	1976	48	CIS	72.8
8861	1976	47	US	99.5
8860	1976	47	US	99.7
8859	1976	38	US	ELEMENTS
8858	1976	46	CIS	81.7
8857	1976	46	CIS	81.3
8856	1976	46	CIS	81.3
8855	1976	45	CIS	65
8854	1976	45	CIS	65
8853	1976	45	CIS	65
8852	1976	44	CIS	71
8851	1976	44	CIS	71
8850	1976	40	CIS	65
8849	1976	40	CIS	65
8848	1976	40	CIS	65
8847	1976	41	CIS	63.2
8846	1976	43	CIS	81.2
8845	1976	43	CIS	81.3
8844	1976	41	CIS	61.9
8843	1976	38	US	ELEMENTS
8842	1976	38	US	ELEMENTS
8841	1976	36	CIS	81.3
8840	1976	42	US	21.2
8839	1976	38	US	ELEMENTS
8838	1976	42	US	14.8
8837	1976	41	CIS	62.8
8836	1976	38	US	ELEMENTS
8835	1976	38	US	ELEMENTS
8834	1976	41	CIS	62.8
8833	1976	41	CIS	62.1
8832	1976	23	US	11.1
8831	1976	36	CIS	81.3
8830	1976	36	CIS	81.3
8825	1976	40	CIS	65
8824	1976	40	CIS	65
8823	1976	40	CIS	65
8822	1976	39	US	109.8
8821	1976	39	US	109.5
8820	1976	39	US	109.8
8819	1976	38	US	ELEMENTS
8818	1976	38	US	ELEMENTS
8817	1976	36	CIS	81.3
8816	1976	36	CIS	81.3
8815	1976	36	CIS	81.3
8814	1976	37	CIS	65.8
8813	1976	36	CIS	81.3
8812	1976	37	CIS	65.8
8811	1976	36	CIS	81.3
8810	1976	35	US	26.5
8809	1976	35	US	28.2
8808	1976	35	NATO	13.2
8807	1976	34	CIS	65.1
8806	1976	34	CIS	65.1
8805	1976	30	CIS	72.8
8804	1976	30	CIS	72.8
8803	1976	30	CIS	72.8
8802	1976	33	CIS	81.3
8801	1976	33	CIS	81.3
8800	1976	32	CIS	81.2
8799	1976	32	CIS	81.3
8798	1976	28	CIS	62.8
8797	1976	28	CIS	62.8
8796	1976	28	CIS	62.8
8795	1976	31	CIS	74
8794	1976	31	CIS	74
8793	1976	29	US	26.6
8792	1976	26	CIS	63.8
8783	1976	30	CIS	72.8
8782	1976	30	CIS	72.8
8781	1976	30	CIS	72.8
8775	1976	29	US	28.4
8774	1976	29	US	15.2
8773	1976	28	CIS	62.8
8772	1976	28	CIS	62.8
8771	1976	20	CIS	71.4
8770	1976	27	US	96.4
8769	1976	20	CIS	71.3
8768	1976	20	CIS	71.4
8767	1976	26	CIS	63
8763	1976	26	CIS	63
8762	1976	26	CIS	63.6
8761	1976	25	CIS	65.1
8760	1976	25	CIS	65
8759	1976	25	CIS	65
8758	1976	25	CIS	65
8755	1976	24	CIS	81.2
8754	1976	24	CIS	81.2
8753	1976	23	US	INITIAL
8752	1976	23	US	INITIAL
8751	1976	23	US	11.1
8750	1976	23	US	28.6
8749	1976	23	US	25.6
8748	1976	23	US	25.7
8747	1976	23	US	12
8746	1976	23	US	12.1
8745	1976	22	CIS	82.8
8744	1976	22	CIS	82.9
8743	1976	21	CIS	62.8
8742	1976	21	CIS	62.8
8741	1976	21	CIS	62.6
8738	1976	20	CIS	71.4
8737	1976	20	CIS	71.4
8710	1976	19	JPN	69.7
8709	1976	19	JPN	69.7
8708	1976	13	CIS	65
8707	1976	13	CIS	65
8706	1976	13	CIS	65
8705	1976	17	US	28.6
8704	1976	17	US	28.6
8703	1976	18	CIS	67.1
8702	1976	17	US	25.4
8701	1976	6	CIS	63.9
8700	1976	18	CIS	67.1
8699	1976	18	CIS	67.1
8698	1976	17	US	28.6
8697	1976	17	US	14.2
8696	1976	16	US	98.9
8695	1976	15	CIS	65.1
8694	1976	15	CIS	65.9
8690	1976	14	CIS	65.8
8689	1976	14	CIS	65.8
8688	1976	14	CIS	65.8
8686	1976	13	CIS	65
8681	1976	13	CIS	65
8674	1976	12	CIS	70.7
8673	1976	12	CIS	70.8
8672	1976	12	CIS	71.1
8671	1976	12	CIS	70.9
8670	1976	12	CIS	70.7
8669	1976	12	CIS	70.8
8668	1976	12	CIS	70.8
8667	1976	12	CIS	70.8
8666	1976	12	CIS	70.8
8665	1976	12	CIS	70.8
8664	1976	12	CIS	70.6
8663	1976	12	CIS	70.7
8662	1976	12	CIS	70.7
8661	1976	12	CIS	70.5
8660	1976	12	CIS	71.3
8659	1976	12	CIS	71
8658	1976	12	CIS	70.9
8646	1976	11	CIS	83
8645	1976	11	CIS	83
8621	1976	10	US	21.2
8620	1976	10	ITSO	14.8
8619	1976	9	CIS	71.4
8618	1976	9	CIS	71.4
8617	1976	9	CIS	71.4
8616	1976	9	CIS	71.4
8615	1976	8	CIS	74.1
8614	1976	8	CIS	74
8613	1976	8	CIS	74
8612	1976	8	CIS	74
8611	1976	8	CIS	74
8610	1976	8	CIS	74
8609	1976	8	CIS	74
8608	1976	8	CIS	74
8607	1976	8	CIS	74
8605	1976	7	CIS	74
8604	1976	7	CIS	73.9
8603	1976	6	CIS	63
8602	1976	6	CIS	63
8601	1976	6	CIS	63.6
8598	1976	4	US	26.8
8597	1976	5	CIS	83
8591	1976	5	CIS	83
8590	1976	2	CIS	62.8
8589	1976	2	CIS	62.8
8588	1976	2	CIS	62.8
8587	1976	4	US	28.7
8586	1976	4	US	28.6
8585	1976	4	CA	13.7
8584	1976	3	US	ORBIT
8583	1976	3	US	ORBIT
8582	1976	3	GER	ORBIT
8553	1976	2	CIS	62.9
8552	1976	2	CIS	62.8
8551	1976	2	CIS	62.8
8550	1976	1	CIS	74
8549	1976	1	CIS	74
8531	1976	1	CIS	74
8530	1976	1	CIS	74
37236	1977	87	CIS	83
35505	1977	47	CIS	67.3
35504	1977	47	CIS	69.7
35423	1977	2	CIS	81.3
33519	1977	92	CIS	14
32967	1977	47	CIS	63.7
32966	1977	47	CIS	69
32965	1977	47	CIS	67.3
32964	1977	47	CIS	62.2
32963	1977	27	CIS	69.1
32962	1977	27	CIS	67.6
32961	1977	27	CIS	63.7
32705	1977	93	CIS	56.3
29014	1977	92	CIS	13.8
28162	1977	5	US	28.1
28145	1977	18	US	24.5
27888	1977	47	CIS	67.4
27887	1977	47	CIS	68.3
27886	1977	47	CIS	68.7
27885	1977	47	CIS	68
27884	1977	47	CIS	67.3
27883	1977	47	CIS	67.4
27882	1977	27	CIS	66.4
27730	1977	65	US	29
27729	1977	65	US	28.6
27575	1977	65	US	29.1
26964	1977	47	CIS	67.3
26760	1977	68	CIS	64.8
26376	1977	53	US	63.7
24818	1977	87	CIS	83
23424	1977	44	US	ELEMENTS
21962	1977	54	CIS	63.3
20799	1977	48	US	13.7
20456	1977	65	US	28.1
20327	1977	121	CIS	65.8
20200	1977	121	CIS	65.6
20032	1977	121	CIS	65.7
20013	1977	121	CIS	65.9
19965	1977	65	US	29.2
19881	1977	68	CIS	59.6
19638	1977	65	US	31
19514	1977	121	CIS	65.8
19455	1977	65	US	28.8
19454	1977	65	US	28.4
19429	1977	65	US	29.1
19393	1977	121	CIS	65.6
19314	1977	12	JPN	65.3
19054	1977	65	US	28.8
18998	1977	121	CIS	65.8
18997	1977	121	CIS	65.6
18872	1977	65	US	28.8
18864	1977	65	US	29
18643	1977	65	US	30.9
18512	1977	119	CIS	74
18494	1977	121	CIS	65.8
17732	1977	121	CIS	65.8
17731	1977	121	CIS	65.6
17024	1977	65	US	29.4
15559	1977	121	CIS	65.6
15422	1977	38	US	ELEMENTS
14950	1977	117	CIS	81.2
14907	1977	121	CIS	66.1
14906	1977	121	CIS	66
14839	1977	65	US	29
14818	1977	59	CIS	74.1
14802	1977	59	CIS	74.1
14632	1977	2	CIS	81.3
14565	1977	65	US	29.2
14564	1977	65	US	28.7
14563	1977	65	US	29.2
14512	1977	12	JPN	65.7
14511	1977	121	CIS	64.7
14497	1977	65	US	29.3
14496	1977	65	US	29.2
14495	1977	65	US	29.1
14494	1977	65	US	29.1
14493	1977	65	US	28.9
14492	1977	65	US	28.8
14491	1977	65	US	29.1
14445	1977	121	CIS	66.5
14444	1977	121	CIS	65.8
14443	1977	121	CIS	65.6
14442	1977	121	CIS	65.4
14000	1977	68	CIS	69.5
13948	1977	121	CIS	65.8
13907	1977	108	ESA	15.7
13505	1977	121	CIS	65.4
13504	1977	121	CIS	66.1
13503	1977	121	CIS	66.5
13133	1977	12	JPN	65.8
12996	1977	92	CIS	14
12942	1977	121	CIS	65.8
12906	1977	68	CIS	67.2
12870	1977	121	CIS	65.7
12869	1977	121	CIS	65.8
12868	1977	121	CIS	65.8
12867	1977	121	CIS	66
12866	1977	121	CIS	65.8
12865	1977	121	CIS	65.8
12864	1977	121	CIS	65.8
12863	1977	121	CIS	65.8
12862	1977	121	CIS	66.2
12861	1977	121	CIS	65.8
12860	1977	121	CIS	65.8
12859	1977	112	US	ELEMENTS
12858	1977	106	US	89.5
12857	1977	12	JPN	66.3
12815	1977	68	CIS	69
12493	1977	97	CIS	51.6
12489	1977	97	CIS	51.6
12488	1977	97	CIS	51.6
12479	1977	97	CIS	51.6
12478	1977	97	CIS	51.6
12477	1977	97	CIS	51.6
12476	1977	97	CIS	51.6
12444	1977	97	CIS	51.6
12441	1977	97	CIS	51.6
12440	1977	97	CIS	51.6
12439	1977	97	CIS	51.6
12438	1977	97	CIS	51.6
12437	1977	97	CIS	51.6
12436	1977	97	CIS	51.6
12398	1977	97	CIS	51.6
12395	1977	97	CIS	51.6
12394	1977	97	CIS	51.6
12393	1977	97	CIS	51.6
12392	1977	97	CIS	51.6
12391	1977	97	CIS	51.6
12390	1977	97	CIS	51.6
12090	1977	97	CIS	51.6
11975	1977	97	CIS	51.6
11974	1977	97	CIS	51.6
11973	1977	97	CIS	51.6
11972	1977	97	CIS	51.6
11967	1977	97	CIS	51.6
11966	1977	97	CIS	51.6
11958	1977	97	CIS	51.6
11957	1977	97	CIS	51.6
11956	1977	97	CIS	51.6
11955	1977	97	CIS	51.6
11947	1977	97	CIS	51.6
11942	1977	97	CIS	51.6
11937	1977	97	CIS	51.6
11936	1977	97	CIS	51.6
11935	1977	97	CIS	51.6
11934	1977	97	CIS	51.6
11931	1977	97	CIS	51.6
11930	1977	97	CIS	51.6
11893	1977	97	CIS	51.6
11832	1977	97	CIS	51.6
11740	1977	97	CIS	51.6
11581	1977	92	CIS	13.8
11572	1977	97	CIS	51.6
11571	1977	92	CIS	13.3
11570	1977	71	CIS	15.1
11563	1977	97	CIS	51.6
11523	1977	97	CIS	51.6
11508	1977	97	CIS	51.6
11504	1977	97	CIS	51.6
11503	1977	97	CIS	51.6
11502	1977	97	CIS	51.6
11501	1977	97	CIS	51.6
11500	1977	97	CIS	51.6
11495	1977	97	CIS	51.6
11494	1977	97	CIS	51.6
11493	1977	97	CIS	51.6
11489	1977	97	CIS	51.6
11480	1977	97	CIS	51.6
11473	1977	97	CIS	51.6
11472	1977	97	CIS	51.6
11471	1977	97	CIS	51.6
11470	1977	97	CIS	51.7
11469	1977	97	CIS	51.6
11468	1977	97	CIS	51.6
11467	1977	97	CIS	51.6
11435	1977	97	CIS	51.6
11434	1977	97	CIS	51.7
11433	1977	97	CIS	51.6
11432	1977	97	CIS	51.6
11431	1977	97	CIS	51.6
11350	1977	97	CIS	51.6
11342	1977	97	CIS	51.6
11341	1977	97	CIS	51.6
11340	1977	97	CIS	51.6
11339	1977	97	CIS	51.6
11338	1977	97	CIS	51.6
11100	1977	97	CIS	51.6
11097	1977	97	CIS	51.7
11096	1977	97	CIS	51.6
11095	1977	97	CIS	51.6
11094	1977	97	CIS	51.6
11093	1977	97	CIS	51.6
11092	1977	97	CIS	51.6
11091	1977	97	CIS	51.6
11072	1977	118	US	28.3
11036	1977	97	CIS	51.6
11035	1977	97	CIS	51.6
11034	1977	97	CIS	51.6
11033	1977	97	CIS	51.6
11032	1977	97	CIS	51.6
10960	1977	53	US	62.8
10950	1977	108	US	26.9
10946	1977	27	CIS	61.6
10924	1977	111	CIS	74
10923	1977	111	CIS	74
10910	1977	111	CIS	74
10909	1977	111	CIS	74
10908	1977	111	CIS	74
10892	1977	111	CIS	73.9
10891	1977	111	CIS	74
10890	1977	121	CIS	65.8
10889	1977	121	CIS	65.8
10888	1977	121	CIS	65.5
10887	1977	121	CIS	65.7
10886	1977	121	CIS	65.8
10885	1977	121	CIS	65.8
10884	1977	121	CIS	66.4
10883	1977	121	CIS	65.8
10882	1977	121	CIS	65.8
10881	1977	121	CIS	65.8
10880	1977	121	CIS	65.8
10879	1977	121	CIS	65.8
10878	1977	121	CIS	65.8
10877	1977	121	CIS	65.8
10859	1977	111	CIS	74
10858	1977	111	CIS	74
10817	1977	111	CIS	74
10816	1977	111	CIS	74
10815	1977	111	CIS	74
10814	1977	111	CIS	74
10809	1977	111	CIS	74
10808	1977	51	CIS	70.9
10807	1977	111	CIS	74.1
10797	1977	111	CIS	74.1
10795	1977	111	CIS	74.1
10789	1977	111	CIS	73.9
